Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
;4222555371300;1649435691914062;0;54367;1;834;1555.000000;36528;35168;31999;33199;32864;33343;30100;31555;31398;0;0;8.744441;5.533618;-1.397417;0.223175;0.007027;1.021027;-43.630320;-4.102329;-20.105061;-0.566093;-0.021388;0.735099;0.372439;30.444126;0.000000;4222555371300;1649435691914062;0;42079;1;834;1579.000000;36160;30288;31423;28783;34768;32303;29799;36083;31477;0;0;8.123229;-5.806449;-2.466175;0.099711;0.465165;-0.841481;-53.976549;33.212584;-21.446720;0.485011;0.103266;-0.774003;0.393726;30.396243;0.000000;4222555371300;1649435691914062;0;29783;1;834;1659.000000;34608;45664;35487;33007;33088;32543;32876;30892;27720;0;0;1.215857;9.605544;2.283090;0.272160;0.201236;-0.266546;-7.971411;-24.632371;-67.962001;0.650043;0.468341;-0.407417;-0.438306;26.363004;0.000000;4222555371300;1649435691914062;0;46175;1;834;1660.000000;36624;29824;32383;32687;32928;32079;29985;35158;34277;0;0;8.904466;-6.251802;-1.057600;0.039853;-0.181075;-1.087645;-48.984010;30.442915;13.837811;-0.349687;-0.311736;0.648966;-0.599485;30.654582;0.000000;4222555371300;1649435691914062;0;58455;1;834;1671.000000;44112;41680;31391;31567;33616;33215;30592;28788;34807;0;0;8.547374;6.554289;-0.877075;-0.481762;0.305207;0.792493;-36.550241;-46.426769;21.335473;-0.475664;-0.726356;0.131751;-0.478322;30.059347;0.000000;4222555371300;1649435691914062;0;29791;1;834;1613.000000;33856;28752;33551;30639;32336;32895;30591;39202;33034;0;0;2.379500;-9.032498;2.743165;-0.217709;0.048890;0.258975;-39.674809;82.089444;-2.392890;-0.195151;0.294889;-0.534363;0.767732;26.047548;0.000000
;4222555371320;1649435691921875;0;5215;1;835;1554.000000;36528;35088;32095;33183;32848;33359;30068;31571;31382;0;0;8.746267;5.353572;-1.178402;0.200084;-0.016758;1.047682;-43.750987;-3.912450;-20.098033;-0.567631;-0.018663;0.735391;0.369659;30.229226;0.000000;4222555371320;1649435691921875;0;50271;1;835;1578.000000;36224;30384;31327;28783;34768;32271;29751;36083;31461;0;0;8.265553;-5.591964;-2.682297;0.099431;0.466355;-0.891364;-54.336872;33.166190;-21.321460;0.487458;0.105649;-0.772599;0.392828;30.191289;0.000000;4222555371320;1649435691921875;0;46167;1;835;1659.000000;34608;45760;35407;32991;33088;32559;32860;30844;27720;0;0;1.214671;9.677235;2.222629;0.246551;0.201086;-0.241233;-7.744727;-24.766640;-68.143665;0.649371;0.469203;-0.407239;-0.438545;26.363004;0.000000;4222555371320;1649435691921875;0;62559;1;835;1660.000000;36656;29888;32511;32703;32912;32063;29953;35142;34293;0;0;8.973916;-6.110990;-0.769789;0.065044;-0.205944;-1.112934;-49.106311;30.020406;13.641008;-0.351458;-0.315289;0.647564;-0.598106;30.654582;0.000000;4222555371320;1649435691921875;0;58455;1;835;1671.000000;43824;40944;31487;31535;33632;33215;30576;28804;34791;0;0;8.339670;6.006680;-0.805512;-0.532394;0.331245;0.792632;-36.676573;-46.535565;21.071806;-0.475515;-0.724662;0.134439;-0.480289;30.059347;0.000000;4222555371320;1649435691921875;0;33887;1;835;1612.000000;33872;28560;33519;30607;32336;32895;30623;39218;33018;0;0;2.421037;-9.466733;2.671113;-0.269018;0.048934;0.259179;-39.601096;82.302852;-1.982580;-0.195641;0.294390;-0.535385;0.767087;25.849430;0.000000
;4222555371340;1649435691929687;0;21599;1;836;1554.000000;36576;35088;32207;33151;32848;33391;30052;31603;31414;0;0;8.855327;5.351842;-0.924115;0.149027;-0.016477;1.099260;-44.050054;-3.736871;-19.960725;-0.569237;-0.015678;0.735598;0.366904;30.229226;0.000000;4222555371340;1649435691929687;0;5215;1;836;1579.000000;36224;30368;31279;28783;34768;32271;29751;36035;31461;0;0;8.267019;-5.627075;-2.790210;0.099079;0.463969;-0.892189;-54.316139;32.806564;-21.195457;0.489893;0.108036;-0.771188;0.391921;30.396243;0.000000;4222555371340;1649435691929687;0;62551;1;836;1659.000000;34576;45696;35343;32975;33088;32575;32844;30828;27720;0;0;1.191237;9.629823;2.174239;0.220942;0.200937;-0.215920;-7.539008;-24.715410;-68.088727;0.648789;0.469959;-0.407063;-0.438760;26.363004;0.000000;4222555371340;1649435691929687;0;17503;1;836;1659.000000;36688;30016;32639;32719;32928;32047;29937;35094;34277;0;0;9.040393;-5.830064;-0.482048;0.089660;-0.179016;-1.137228;-49.092199;30.029890;13.799616;-0.353317;-0.318869;0.646024;-0.596777;30.453172;0.000000;4222555371340;1649435691929687;0;58455;1;836;1671.000000;43648;40432;31327;31503;33632;33231;30560;28836;34775;0;0;8.213267;5.625423;-0.925586;-0.582808;0.331909;0.817993;-36.844661;-46.334221;20.836275;-0.475454;-0.722849;0.137290;-0.482270;30.059347;0.000000;4222555371340;1649435691929687;0;50271;1;836;1612.000000;33840;28640;33487;30639;32336;32879;30623;39234;33034;0;0;2.346523;-9.284825;2.599372;-0.217419;0.048723;0.233495;-39.488330;82.525239;-1.881114;-0.196113;0.293906;-0.536221;0.766568;25.849430;0.000000
;4222555371360;1649435691937500;0;46175;1;837;1555.000000;36608;35120;32191;33119;32848;33407;30068;31651;31398;0;0;8.927911;5.422866;-0.961495;0.095355;-0.018101;1.125022;-44.361558;-3.464151;-19.985618;-0.570868;-0.012496;0.735719;0.364240;30.444126;0.000000;4222555371360;1649435691937500;0;21599;1;837;1579.000000;36144;30384;31343;28815;34768;32271;29751;36035;31461;0;0;8.083671;-5.588155;-2.646118;0.148686;0.463877;-0.891255;-54.782894;32.714864;-21.367263;0.492297;0.110513;-0.769691;0.391159;30.396243;0.000000;4222555371360;1649435691937500;0;5207;1;837;1658.000000;34576;45632;35327;32959;33072;32591;32860;30828;27720;0;0;1.191670;9.581442;2.161997;0.195148;0.178805;-0.189756;-7.465600;-24.843190;-68.206218;0.648264;0.470570;-0.406946;-0.438990;26.154381;0.000000;4222555371360;1649435691937500;0;33887;1;837;1659.000000;36688;30112;32655;32719;32928;32031;29937;35078;34293;0;0;9.037057;-5.616974;-0.446168;0.089584;-0.178764;-1.162782;-49.045066;29.709820;13.927015;-0.355228;-0.322506;0.644438;-0.595402;30.453172;0.000000;4222555371360;1649435691937500;0;1111;1;837;1670.000000;43504;40272;31343;31519;33616;33247;30528;28868;34759;0;0;8.106398;5.506417;-0.914123;-0.557907;0.308946;0.844086;-37.144910;-45.909159;20.904762;-0.475254;-0.721100;0.140208;-0.484242;29.861523;0.000000;4222555371360;1649435691937500;0;13407;1;837;1614.000000;33872;28640;33439;30639;32336;32847;30607;39234;33066;0;0;2.421287;-9.285973;2.493260;-0.216836;0.045371;0.180566;-39.384185;82.570442;-2.044360;-0.196435;0.293542;-0.536992;0.766085;26.245666;0.000000
;4222555371380;1649435691945312;0;62559;1;838;1554.000000;36672;35104;32335;33119;32832;33423;30052;31683;31398;0;0;9.073067;5.384327;-0.633583;0.097990;-0.041852;1.151236;-44.400921;-3.041629;-19.969836;-0.572457;-0.009211;0.735883;0.361503;30.229226;0.000000;4222555371380;1649435691945312;0;25695;1;838;1578.000000;36064;30368;31455;28863;34752;32255;29719;36003;31413;0;0;7.900465;-5.622957;-2.394063;0.222931;0.439227;-0.914380;-54.958011;32.845512;-21.473799;0.494623;0.113238;-0.768107;0.390560;30.191289;0.000000;4222555371380;1649435691945312;0;25687;1;838;1659.000000;34560;45552;35343;32927;33088;32591;32860;30828;27720;0;0;1.180839;9.522483;2.174235;0.144050;0.200734;-0.190936;-7.375474;-24.883949;-68.382241;0.647864;0.471091;-0.406685;-0.439264;26.363004;0.000000;4222555371380;1649435691945312;0;54367;1;838;1659.000000;36688;30304;32543;32687;32928;32015;29937;35062;34277;0;0;9.030599;-5.190624;-0.698331;0.038601;-0.178800;-1.189463;-49.323627;29.318635;13.842445;-0.357258;-0.326132;0.642922;-0.593848;30.453172;0.000000;4222555371380;1649435691945312;0;21591;1;838;1671.000000;43376;40336;31391;31535;33616;33263;30496;28868;34727;0;0;8.009186;5.557102;-0.878002;-0.532494;0.306633;0.868206;-37.410377;-45.586224;20.766404;-0.474928;-0.719379;0.143148;-0.486258;30.059347;0.000000;4222555371380;1649435691945312;0;25695;1;838;1613.000000;33872;28736;33519;30623;32336;32847;30655;39234;33050;0;0;2.415899;-9.069197;2.671485;-0.242493;0.046420;0.181105;-39.269763;82.814816;-2.067053;-0.196726;0.293192;-0.537840;0.765549;26.047548;0.000000
;4222555371400;1649435691953125;0;17503;1;839;1555.000000;36704;35072;32271;33119;32832;33407;30052;31699;31414;0;0;9.148035;5.311525;-0.779991;0.095374;-0.043758;1.125420;-44.493722;-2.870335;-19.985244;-0.573992;-0.005992;0.736032;0.358823;30.444126;0.000000;4222555371400;1649435691953125;0;50271;1;839;1578.000000;36096;30336;31503;28895;34752;32239;29687;35971;31413;0;0;7.974482;-5.696643;-2.286181;0.272225;0.438537;-0.938804;-54.848444;32.232296;-21.514180;0.496955;0.116131;-0.766425;0.390055;30.191289;0.000000;4222555371400;1649435691953125;0;37975;1;839;1658.000000;34528;45584;35343;32927;33072;32591;32876;30812;27736;0;0;1.156080;9.546157;2.174043;0.143866;0.178753;-0.190085;-7.224721;-25.196274;-68.085407;0.647432;0.471571;-0.406479;-0.439576;26.154381;0.000000;4222555371400;1649435691953125;0;5215;1;839;1660.000000;36656;30544;32367;32687;32944;32015;29921;34998;34293;0;0;8.951496;-4.654510;-1.094476;0.039737;-0.154799;-1.189539;-49.302054;28.942057;14.150022;-0.359339;-0.329698;0.641356;-0.592316;30.654582;0.000000;4222555371400;1649435691953125;0;33879;1;839;1671.000000;42960;40240;31599;31583;33600;33279;30480;28884;34695;0;0;7.696538;5.490685;-0.722737;-0.456893;0.280834;0.893151;-37.724157;-45.644431;20.692480;-0.474320;-0.717822;0.146060;-0.488282;30.059347;0.000000;4222555371400;1649435691953125;0;46175;1;839;1613.000000;33872;28784;33455;30607;32352;32847;30655;39234;33066;0;0;2.414160;-8.960709;2.528068;-0.268107;0.072232;0.180592;-39.193211;82.914129;-1.778791;-0.196933;0.292786;-0.538783;0.764988;26.047548;0.000000
;4222555371420;1649435691960937;0;33887;1;840;1555.000000;36704;35008;32287;33151;32848;33423;30020;31747;31414;0;0;9.150293;5.167702;-0.743656;0.146999;-0.017857;1.149423;-44.617508;-2.853882;-19.905138;-0.575623;-0.002856;0.736180;0.355933;30.444126;0.000000;4222555371420;1649435691960937;0;1119;1;840;1578.000000;36192;30336;31567;28911;34752;32223;29671;35939;31397;0;0;8.193507;-5.699959;-2.142518;0.296714;0.437892;-0.963696;-55.226851;31.997584;-21.910407;0.499303;0.119145;-0.764682;0.389567;30.191289;0.000000;4222555371420;1649435691960937;0;50263;1;840;1658.000000;34480;45504;35375;32911;33072;32591;32876;30796;27720;0;0;1.120874;9.486978;2.198182;0.118225;0.178727;-0.190250;-7.443258;-25.475021;-67.994088;0.647046;0.471987;-0.406230;-0.439929;26.154381;0.000000;4222555371420;1649435691960937;0;17503;1;840;1659.000000;36624;30768;32367;32735;32976;31999;29921;34982;34277;0;0;8.871154;-4.158158;-1.094682;0.115447;-0.102316;-1.212422;-49.162600;28.565395;14.120188;-0.361499;-0.333299;0.639496;-0.590995;30.453172;0.000000;4222555371420;1649435691960937;0;46167;1;840;1670.000000;43008;39984;31615;31599;33584;33279;30432;28932;34679;0;0;7.735937;5.297217;-0.711013;-0.431834;0.257493;0.894076;-37.863852;-45.654481;20.475060;-0.473620;-0.716344;0.148969;-0.490248;29.861523;0.000000;4222555371420;1649435691960937;0;62559;1;840;1613.000000;33888;28672;33455;30607;32352;32847;30671;39250;33066;0;0;2.454110;-9.214286;2.528169;-0.268107;0.072232;0.180592;-38.966925;82.869488;-1.709433;-0.197138;0.292380;-0.539726;0.764426;26.047548;0.000000
;4222555371440;1649435691968750;0;50271;1;841;1555.000000;36704;34944;32335;33151;32848;33423;30020;31779;31430;0;0;9.152486;5.023881;-0.634639;0.146999;-0.017857;1.149423;-44.546642;-2.420724;-19.610276;-0.577242;0.000281;0.736313;0.353036;30.444126;0.000000;4222555371440;1649435691968750;0;21599;1;841;1579.000000;36256;30288;31663;28943;34736;32191;29671;35907;31381;0;0;8.341812;-5.809948;-1.926770;0.345119;0.407919;-1.014273;-55.211055;31.821926;-22.006729;0.501606;0.122448;-0.762886;0.389105;30.396243;0.000000;4222555371440;1649435691968750;0;5207;1;841;1659.000000;34432;45376;35407;32911;33088;32607;32892;30812;27720;0;0;1.086509;9.392542;2.222483;0.118440;0.200585;-0.165623;-7.159843;-25.020146;-68.018586;0.646736;0.472402;-0.405970;-0.440179;26.363004;0.000000;4222555371440;1649435691968750;0;29791;1;841;1659.000000;36576;30832;32367;32767;32976;31983;29921;34950;34277;0;0;8.761174;-4.014410;-1.094686;0.166280;-0.101775;-1.236850;-49.266288;28.188899;13.943517;-0.363642;-0.337023;0.637471;-0.589755;30.453172;0.000000;4222555371440;1649435691968750;0;9303;1;841;1671.000000;43408;39936;31391;31647;33584;33327;30416;28932;34695;0;0;8.038616;5.256991;-0.877941;-0.356482;0.255655;0.968355;-38.164329;-45.528014;20.251230;-0.472564;-0.714954;0.151950;-0.492378;30.059347;0.000000;4222555371440;1649435691968750;0;9311;1;841;1613.000000;33808;28656;33423;30591;32352;32863;30671;39250;33082;0;0;2.275834;-9.247446;2.456562;-0.294052;0.072705;0.206390;-38.764325;83.001206;-1.569677;-0.197390;0.291937;-0.540775;0.763788;26.047548;0.000000
;4222555371460;1649435691976562;0;1119;1;842;1555.000000;36736;34960;32303;33151;32848;33423;30004;31827;31446;0;0;9.224834;5.058675;-0.707384;0.146999;-0.017857;1.149423;-44.736977;-2.037736;-19.819215;-0.578849;0.003417;0.736430;0.350132;30.444126;0.000000;4222555371460;1649435691976562;0;37983;1;842;1578.000000;36256;30224;31759;28959;34736;32175;29639;35891;31381;0;0;8.342916;-5.956260;-1.710844;0.369972;0.409660;-1.038361;-55.539155;31.648318;-21.846899;0.503929;0.125866;-0.761023;0.388662;30.191289;0.000000;4222555371460;1649435691976562;0;21591;1;842;1659.000000;34432;45360;35439;32927;33088;32607;32908;30812;27720;0;0;1.086725;9.380592;2.246665;0.144082;0.200611;-0.165459;-7.025018;-25.141026;-68.015327;0.646379;0.472881;-0.405755;-0.440388;26.363004;0.000000;4222555371460;1649435691976562;0;46175;1;842;1659.000000;36608;30832;32399;32751;32944;31967;29921;34886;34277;0;0;8.832975;-4.015564;-1.022750;0.140377;-0.152199;-1.263573;-49.579028;27.806644;14.129821;-0.365747;-0.340885;0.635526;-0.588331;30.453172;0.000000;4222555371460;1649435691976562;0;29783;1;842;1671.000000;43936;39936;31407;31663;33568;33343;30384;28948;34663;0;0;8.437414;5.249988;-0.865246;-0.331137;0.230140;0.993486;-38.470053;-45.477507;20.196741;-0.471366;-0.713632;0.154997;-0.494489;30.059347;0.000000;4222555371460;1649435691976562;0;25695;1;842;1613.000000;33808;28624;33407;30591;32336;32863;30703;39266;33082;0;0;2.277038;-9.319711;2.420753;-0.294092;0.046630;0.206784;-38.574260;83.065084;-1.578230;-0.197698;0.291571;-0.541803;0.763119;26.047548;0.000000
;4222555371480;1649435691984375;0;13407;1;843;1554.000000;36784;34928;32351;33151;32832;33439;30020;31875;31462;0;0;9.334333;4.984772;-0.597485;0.149633;-0.041607;1.175642;-45.094020;-1.816860;-19.671904;-0.580412;0.006655;0.736589;0.347152;30.229226;0.000000;4222555371480;1649435691984375;0;54367;1;843;1578.000000;36288;30240;31839;28959;34752;32143;29623;35843;31365;0;0;8.415240;-5.921150;-1.531059;0.369550;0.434763;-1.089087;-55.867388;31.350946;-22.058820;0.506393;0.129393;-0.759069;0.388122;30.191289;0.000000;4222555371480;1649435691984375;0;33879;1;843;1658.000000;34416;45312;35407;32943;33072;32623;32924;30812;27736;0;0;1.074904;9.344357;2.222315;0.169572;0.178532;-0.138956;-7.326790;-25.615767;-68.009941;0.645985;0.473344;-0.405688;-0.440530;26.154381;0.000000;4222555371480;1649435691984375;0;62559;1;843;1658.000000;36640;30768;32415;32703;32928;31951;29937;34854;34309;0;0;8.906242;-4.160813;-0.986725;0.062803;-0.176381;-1.290762;-49.897941;27.437754;14.094937;-0.367948;-0.344750;0.633741;-0.586630;30.251762;0.000000;4222555371480;1649435691984375;0;62551;1;843;1670.000000;44576;40224;31663;31647;33568;33359;30384;28980;34663;0;0;8.917101;5.456224;-0.672960;-0.356869;0.233218;1.019743;-38.607215;-45.177490;19.967345;-0.470182;-0.712229;0.158158;-0.496633;29.861523;0.000000;4222555371480;1649435691984375;0;33887;1;843;1612.000000;33776;28608;33423;30591;32336;32847;30719;39282;33098;0;0;2.204645;-9.354680;2.456085;-0.293801;0.046464;0.181293;-38.273672;83.304134;-1.659916;-0.197930;0.291258;-0.542801;0.762469;25.849430;0.000000
;4222555371500;1649435691992187;0;29791;1;844;1554.000000;36800;34864;32319;33151;32816;33471;30052;31875;31462;0;0;9.373116;4.840372;-0.670204;0.150044;-0.066913;1.226696;-45.015429;-1.320782;-19.523363;-0.581958;0.010074;0.736787;0.344048;30.229226;0.000000;4222555371500;1649435691992187;0;5215;1;844;1578.000000;36224;30400;31839;28943;34768;32143;29623;35827;31333;0;0;8.263739;-5.556219;-1.531065;0.344954;0.461108;-1.089563;-55.775039;31.049281;-21.953733;0.508937;0.132829;-0.757082;0.387513;30.191289;0.000000;4222555371500;1649435691992187;0;50263;1;844;1659.000000;34400;45104;35439;32975;33072;32623;32924;30812;27752;0;0;1.065563;9.189807;2.246655;0.220828;0.175287;-0.139610;-7.290681;-25.654632;-68.004845;0.645489;0.473931;-0.405717;-0.440598;26.363004;0.000000;4222555371500;1649435691992187;0;21599;1;844;1659.000000;36720;30800;32543;32655;32896;31951;29953;34822;34309;0;0;9.085335;-4.090678;-0.698955;-0.012983;-0.228611;-1.293412;-49.979177;27.000100;14.098866;-0.370119;-0.348623;0.632184;-0.584651;30.453172;0.000000;4222555371500;1649435691992187;0;13399;1;844;1671.000000;44720;40304;31407;31599;33568;33375;30368;29028;34663;0;0;9.024695;5.515303;-0.864209;-0.431965;0.231468;1.044208;-38.878356;-44.743010;19.793383;-0.469151;-0.710662;0.161534;-0.498761;30.059347;0.000000;4222555371500;1649435691992187;0;54367;1;844;1612.000000;33744;28592;33391;30607;32320;32815;30735;39282;33098;0;0;2.133706;-9.389607;2.384441;-0.267607;0.019179;0.129962;-38.521064;83.401726;-1.215939;-0.198097;0.291115;-0.543640;0.761883;25.849430;0.000000
;4222555371520;1649435692000000;0;50271;1;845;1555.000000;36816;34768;32287;33167;32816;33487;30062;31876;31475;0;0;9.413877;4.624300;-0.743903;0.173544;-0.068435;1.251050;-44.998429;-0.829672;-19.702195;-0.583519;0.013510;0.737001;0.340811;30.444126;0.000000;4222555371520;1649435692000000;0;21599;1;845;1578.000000;36016;30704;31855;28879;34784;32143;29632;35795;31335;0;0;7.778582;-4.859943;-1.494880;0.245943;0.487592;-1.091439;-55.944191;30.932085;-22.317278;0.511602;0.136031;-0.755176;0.386612;30.191289;0.000000;4222555371520;1649435692000000;0;5207;1;845;1659.000000;34480;45312;35327;33007;33072;32607;32927;30823;27752;0;0;1.123320;9.344204;2.162084;0.272078;0.175463;-0.164759;-7.182021;-25.629387;-68.035558;0.644856;0.474688;-0.405786;-0.440647;26.363004;0.000000;4222555371520;1649435692000000;0;42079;1;845;1659.000000;36848;30832;32575;32591;32880;31935;29966;34858;34316;0;0;9.371576;-4.024146;-0.627198;-0.115061;-0.254203;-1.321521;-49.943593;26.925898;14.097926;-0.372421;-0.352466;0.630842;-0.582330;30.453172;0.000000;4222555371520;1649435692000000;0;9303;1;845;1670.000000;43520;40384;30991;31615;33584;33359;30372;29049;34669;0;0;8.116540;5.590129;-1.177799;-0.407500;0.259255;1.019881;-39.294462;-44.564319;19.496773;-0.468108;-0.709089;0.164741;-0.500928;29.861523;0.000000;4222555371520;1649435692000000;0;17503;1;845;1612.000000;33840;28800;33455;30607;32336;32799;30751;39265;33103;0;0;2.340590;-8.923400;2.527526;-0.267276;0.044518;0.103646;-38.264217;83.386226;-1.141827;-0.198131;0.290952;-0.544467;0.761345;25.849430;0.000000
;4222555371540;1649435692007812;0;37983;1;846;1555.000000;36768;34624;32303;33151;32816;33519;30025;31913;31470;0;0;9.309713;4.302436;-0.707478;0.148210;-0.068119;1.302157;-45.086708;-0.612627;-19.549029;-0.585133;0.017151;0.737159;0.337522;30.444126;0.000000;4222555371540;1649435692007812;0;58463;1;846;1578.000000;35936;30880;31967;28847;34752;32143;29601;36153;31318;0;0;7.589733;-4.458311;-1.243026;0.195914;0.435085;-1.092355;-56.337846;30.509673;-22.670990;0.514129;0.139212;-0.753433;0.385526;30.191289;0.000000;4222555371540;1649435692007812;0;5207;1;846;1659.000000;34480;45488;35279;32991;33072;32591;32972;30760;27734;0;0;1.121247;9.475627;2.125797;0.246405;0.175560;-0.190400;-7.092412;-25.712998;-67.890384;0.644225;0.475421;-0.405762;-0.440802;26.363004;0.000000;4222555371540;1649435692007812;0;21599;1;846;1659.000000;36976;30976;32543;32543;32864;31951;29927;34839;34320;0;0;9.654048;-3.708912;-0.699538;-0.191535;-0.280154;-1.297958;-50.065573;26.385606;14.090070;-0.374702;-0.356190;0.629727;-0.579803;30.453172;0.000000;4222555371540;1649435692007812;0;17495;1;846;1671.000000;42480;40096;31407;31599;33568;33343;30336;28992;34663;0;0;7.335653;5.389172;-0.867209;-0.431648;0.230707;0.993856;-39.520087;-44.554647;19.072751;-0.467156;-0.707531;0.167972;-0.502943;30.059347;0.000000;4222555371540;1649435692007812;0;29791;1;846;1612.000000;33904;28784;33407;30575;32352;32831;30742;39340;33128;0;0;2.484340;-8.961851;2.419968;-0.319125;0.071540;0.154858;-37.901077;83.363732;-1.178033;-0.198202;0.290639;-0.545527;0.760687;25.849430;0.000000
;4222555371560;1649435692015625;0;37983;1;847;1554.000000;36656;34512;32383;33103;32816;33551;29954;31961;31473;0;0;9.057724;4.054605;-0.524580;0.073849;-0.066141;1.354718;-45.279402;-0.233067;-19.454261;-0.586801;0.021110;0.737191;0.334318;30.229226;0.000000;4222555371560;1649435692015625;0;37983;1;847;1578.000000;36064;30944;31951;28783;34736;32111;29548;35813;31305;0;0;7.879867;-4.317521;-1.279394;0.095852;0.407773;-1.144930;-56.630949;30.150392;-22.716890;0.516698;0.142385;-0.751851;0.384017;30.191289;0.000000;4222555371560;1649435692015625;0;58455;1;847;1659.000000;34368;45328;35327;33007;33088;32591;32949;30764;27732;0;0;1.038769;9.357450;2.161968;0.272257;0.200865;-0.190114;-6.994374;-25.951252;-67.890900;0.643586;0.476261;-0.405720;-0.440867;26.363004;0.000000;4222555371560;1649435692015625;0;54367;1;847;1659.000000;36992;31136;32463;32543;32880;31951;29915;34729;34307;0;0;9.684571;-3.354195;-0.879705;-0.191348;-0.254888;-1.297656;-50.183510;25.867589;14.117375;-0.377034;-0.359846;0.628558;-0.577297;30.453172;0.000000;4222555371560;1649435692015625;0;25687;1;847;1671.000000;42432;39968;31375;31615;33552;33359;30238;29045;34618;0;0;7.301042;5.293910;-0.891240;-0.406303;0.205192;1.018987;-39.906430;-44.087741;18.727420;-0.466059;-0.706040;0.171267;-0.504940;30.059347;0.000000;4222555371560;1649435692015625;0;25695;1;847;1612.000000;33888;28736;33343;30575;32352;32863;30754;39365;33120;0;0;2.450396;-9.069614;2.276660;-0.319705;0.073012;0.206702;-37.845887;83.486008;-1.040457;-0.198422;0.290212;-0.546648;0.759988;25.849430;0.000000
