Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
;4222556160400;1649436000156250;0;58463;1;1121;1554.000000;36896;32272;31903;33071;32848;32671;29952;34350;31909;0;0;9.685270;-0.987730;-1.615478;0.011612;-0.024537;-0.038191;-45.174161;29.952572;-12.940435;0.605293;-0.340399;-0.676043;-0.246404;30.229226;0.000000;4222556160400;1649436000156250;0;46175;1;1121;1578.000000;36944;32464;31999;28639;34512;32815;28708;34460;31238;0;0;9.837842;-0.901099;-1.175283;-0.116425;0.066320;-0.033239;-67.677363;12.858348;-25.563147;-0.450574;0.561200;0.493662;0.488197;30.191289;0.000000;4222556160400;1649436000156250;0;33879;1;1121;1657.000000;34416;45552;34767;32895;33072;32687;32859;30478;27773;0;0;1.071121;9.522944;1.738511;0.092803;0.181085;-0.036602;-7.315131;-29.373809;-67.672231;-0.760311;-0.622422;0.154448;0.103267;25.945758;0.000000;4222556160400;1649436000156250;0;42079;1;1121;1657.000000;37104;33056;32239;32623;33056;32767;30154;32418;34603;0;0;9.868632;0.899796;-1.385965;-0.060071;0.013412;0.013054;-47.761939;-4.336521;17.725896;0.169308;0.744630;-0.118176;0.634740;30.050352;0.000000;4222556160400;1649436000156250;0;29783;1;1121;1670.000000;45744;33936;31887;31823;33488;32703;29252;30673;34373;0;0;9.882269;0.729854;-0.503301;-0.072076;0.087285;-0.013407;-53.394995;-23.105993;15.297038;0.365167;0.627442;-0.341921;0.596707;29.861523;0.000000;4222556160400;1649436000156250;0;13407;1;1121;1611.000000;33888;28672;33295;30751;32320;32735;30821;39048;32891;0;0;2.451506;-9.214123;2.168755;-0.035270;0.018196;0.001742;-35.763424;81.087649;-3.196275;-0.067615;0.209823;-0.589418;0.777167;25.651313;0.000000
;4222556160420;1649436000164062;0;9311;1;1122;1554.000000;36912;32288;31935;33087;32848;32687;29968;34366;31893;0;0;9.721061;-0.952353;-1.542827;0.037532;-0.024327;-0.013324;-45.335546;29.908416;-12.936502;0.605291;-0.340411;-0.676034;-0.246416;30.229226;0.000000;4222556160420;1649436000164062;0;62559;1;1122;1578.000000;36944;32480;31983;28639;34512;32815;28740;34460;31254;0;0;9.837344;-0.864806;-1.211276;-0.116425;0.066320;-0.033239;-67.427352;12.962649;-25.434970;-0.450480;0.561263;0.493636;0.488237;30.191289;0.000000;4222556160420;1649436000164062;0;62551;1;1122;1659.000000;34416;45568;34767;32879;33072;32703;32827;30494;27757;0;0;1.071594;9.536151;1.738825;0.067140;0.174512;-0.013211;-7.283771;-29.213454;-67.376328;-0.760316;-0.622408;0.154471;0.103279;26.363004;0.000000;4222556160420;1649436000164062;0;62559;1;1122;1657.000000;37088;33040;32271;32623;33056;32767;30154;32450;34603;0;0;9.833212;0.864802;-1.313941;-0.060071;0.013412;0.013054;-47.504269;-4.472910;18.063428;0.169131;0.744640;-0.118195;0.634773;30.050352;0.000000;4222556160420;1649436000164062;0;42071;1;1122;1669.000000;45744;34016;31855;31823;33488;32703;29284;30689;34389;0;0;9.880996;0.788863;-0.527571;-0.072429;0.089845;-0.012479;-53.593850;-23.440716;15.039077;0.365150;0.627432;-0.341970;0.596700;29.663699;0.000000;4222556160420;1649436000164062;0;25695;1;1122;1611.000000;33904;28656;33295;30751;32320;32719;30837;39064;32875;0;0;2.487882;-9.250850;2.168759;-0.034980;0.017460;-0.024185;-35.803382;80.918875;-3.262858;-0.067587;0.209852;-0.589379;0.777191;25.651313;0.000000
;4222556160440;1649436000171875;0;21599;1;1123;1553.000000;36912;32288;31967;33103;32848;32687;29968;34350;31909;0;0;9.720163;-0.952295;-1.469169;0.065675;-0.022563;-0.013517;-45.306785;29.888353;-13.341437;0.605332;-0.340351;-0.676051;-0.246353;30.014327;0.000000;4222556160440;1649436000171875;0;17503;1;1123;1579.000000;36928;32464;31951;28639;34528;32799;28708;34460;31238;0;0;9.802214;-0.899162;-1.283173;-0.116874;0.089639;-0.059576;-67.598657;12.995084;-25.473084;-0.450380;0.561232;0.493626;0.488375;30.396243;0.000000;4222556160440;1649436000171875;0;5207;1;1123;1657.000000;34416;45584;34751;32879;33072;32703;32843;30494;27741;0;0;1.070737;9.546838;1.726418;0.067194;0.180936;-0.011278;-7.580602;-29.377596;-67.429995;-0.760326;-0.622395;0.154480;0.103269;25.945758;0.000000;4222556160440;1649436000171875;0;13407;1;1123;1658.000000;37104;33008;32271;32623;33056;32767;30154;32450;34603;0;0;9.870990;0.795480;-1.313936;-0.059119;0.012152;0.012414;-47.579959;-4.337003;18.009170;0.168952;0.744653;-0.118210;0.634802;30.251762;0.000000;4222556160440;1649436000171875;0;1111;1;1123;1670.000000;45792;34144;31871;31839;33488;32703;29236;30689;34373;0;0;9.915764;0.885048;-0.515232;-0.046948;0.087143;-0.013500;-53.700965;-23.109027;14.785885;0.365070;0.627467;-0.341960;0.596719;29.861523;0.000000;4222556160440;1649436000171875;0;46175;1;1123;1611.000000;33904;28672;33311;30751;32320;32719;30821;39048;32891;0;0;2.487274;-9.214729;2.204585;-0.034980;0.017460;-0.024185;-35.613394;81.060063;-3.225175;-0.067559;0.209881;-0.589341;0.777215;25.651313;0.000000
;4222556160460;1649436000179687;0;37983;1;1124;1553.000000;36912;32288;31983;33087;32848;32671;29968;34350;31909;0;0;9.720130;-0.952294;-1.432828;0.039756;-0.022773;-0.038389;-45.282801;29.992980;-13.285964;0.605313;-0.340287;-0.676077;-0.246417;30.014327;0.000000;4222556160460;1649436000179687;0;33887;1;1124;1579.000000;36944;32448;31951;28655;34528;32815;28724;34460;31254;0;0;9.839282;-0.935981;-1.283197;-0.091754;0.090191;-0.033755;-67.619016;12.708976;-25.450606;-0.450386;0.561206;0.493606;0.488420;30.396243;0.000000;4222556160460;1649436000179687;0;17495;1;1124;1656.000000;34432;45600;34751;32895;33072;32703;32859;30494;27757;0;0;1.082009;9.557700;1.726275;0.092857;0.183602;-0.010439;-7.452880;-29.345740;-67.426451;-0.760276;-0.622459;0.154494;0.103235;25.737135;0.000000;4222556160460;1649436000179687;0;25695;1;1124;1658.000000;37104;32992;32223;32607;33072;32767;30170;32434;34603;0;0;9.871613;0.760020;-1.421891;-0.084387;0.037273;0.012153;-47.434789;-4.231737;17.964654;0.168859;0.744588;-0.118271;0.634892;30.251762;0.000000;4222556160460;1649436000179687;0;17495;1;1124;1669.000000;45824;34256;31855;31839;33488;32703;29268;30673;34405;0;0;9.938261;0.967598;-0.527474;-0.047301;0.089703;-0.012572;-53.574539;-23.132877;14.951341;0.364991;0.627493;-0.341950;0.596745;29.663699;0.000000;4222556160460;1649436000179687;0;62559;1;1124;1611.000000;33904;28672;33295;30751;32320;32735;30837;39064;32875;0;0;2.487286;-9.214713;2.168743;-0.035270;0.018196;0.001742;-35.812844;81.195839;-3.352040;-0.067608;0.209849;-0.589325;0.777231;25.651313;0.000000
;4222556160480;1649436000187500;0;58463;1;1125;1554.000000;36928;32304;31983;33087;32848;32671;29952;34366;31893;0;0;9.756821;-0.916974;-1.433837;0.037336;-0.024502;-0.038652;-45.418517;30.124997;-13.153081;0.605285;-0.340233;-0.676103;-0.246488;30.229226;0.000000;4222556160480;1649436000187500;0;50271;1;1125;1579.000000;36960;32432;31967;28655;34512;32815;28708;34444;31238;0;0;9.876310;-0.972818;-1.247244;-0.091963;0.063892;-0.033746;-67.353922;12.842402;-25.540459;-0.450340;0.561230;0.493632;0.488408;30.396243;0.000000;4222556160480;1649436000187500;0;37975;1;1125;1657.000000;34416;45584;34751;32879;33072;32703;32859;30494;27773;0;0;1.070737;9.546838;1.726418;0.067194;0.180936;-0.011278;-7.134687;-29.342790;-67.402388;-0.760286;-0.622445;0.154503;0.103226;25.945758;0.000000;4222556160480;1649436000187500;0;42079;1;1125;1658.000000;37104;32976;32175;32607;33072;32767;30154;32418;34603;0;0;9.872236;0.724560;-1.529846;-0.084387;0.037273;0.012153;-47.433566;-4.233848;18.240039;0.168765;0.744522;-0.118331;0.634983;30.251762;0.000000;4222556160480;1649436000187500;0;33879;1;1125;1669.000000;45808;34384;31871;31839;33488;32703;29252;30689;34389;0;0;9.924514;1.063701;-0.515515;-0.047301;0.089703;-0.012572;-53.449727;-23.340595;15.060511;0.364913;0.627519;-0.341940;0.596771;29.663699;0.000000;4222556160480;1649436000187500;0;13407;1;1125;1611.000000;33904;28672;33295;30751;32320;32735;30853;39048;32891;0;0;2.487286;-9.214713;2.168743;-0.035270;0.018196;0.001742;-35.662779;81.068290;-3.514995;-0.067657;0.209816;-0.589309;0.777248;25.651313;0.000000
;4222556160500;1649436000195312;0;9311;1;1126;1554.000000;36928;32336;31951;33087;32848;32671;29984;34350;31893;0;0;9.755740;-0.845069;-1.506515;0.037336;-0.024502;-0.038652;-45.398332;30.018784;-13.208355;0.605256;-0.340180;-0.676129;-0.246560;30.229226;0.000000;4222556160500;1649436000195312;0;1119;1;1126;1579.000000;36976;32432;31983;28671;34528;32799;28724;34460;31238;0;0;9.912801;-0.973376;-1.211308;-0.067266;0.089547;-0.058642;-67.347608;13.129713;-25.678569;-0.450350;0.561113;0.493715;0.488449;30.396243;0.000000;4222556160500;1649436000195312;0;50263;1;1126;1656.000000;34416;45584;34767;32879;33072;32703;32827;30478;27757;0;0;1.070156;9.545938;1.738350;0.067216;0.183575;-0.010603;-7.539329;-29.382354;-67.542851;-0.760298;-0.622433;0.154506;0.103208;25.737135;0.000000;4222556160500;1649436000195312;0;58463;1;1126;1658.000000;37104;32992;32143;32623;33072;32767;30154;32434;34635;0;0;9.871731;0.760114;-1.601847;-0.058933;0.037418;0.012716;-47.573414;-4.345174;18.355066;0.168596;0.744473;-0.118330;0.635086;30.251762;0.000000;4222556160500;1649436000195312;0;58455;1;1126;1670.000000;45776;34576;31823;31839;33488;32703;29236;30705;34389;0;0;9.897933;1.208910;-0.551231;-0.046948;0.087143;-0.013500;-53.576652;-22.928139;15.033042;0.364832;0.627553;-0.341931;0.596789;29.861523;0.000000;4222556160500;1649436000195312;0;29791;1;1126;1611.000000;33888;28672;33311;30751;32320;32735;30805;39048;32907;0;0;2.451494;-9.214139;2.204597;-0.035270;0.018196;0.001742;-35.531204;80.869140;-3.294776;-0.067707;0.209783;-0.589293;0.777265;25.651313;0.000000
;4222556160520;1649436000203125;0;25695;1;1127;1553.000000;36944;32352;31951;33103;32848;32671;29952;34350;31909;0;0;9.790763;-0.809647;-1.505569;0.065479;-0.022738;-0.038850;-45.382728;29.785477;-13.070633;0.605269;-0.340058;-0.676180;-0.246559;30.014327;0.000000;4222556160520;1649436000203125;0;21599;1;1127;1579.000000;36976;32448;31983;28671;34528;32815;28708;34460;31238;0;0;9.912263;-0.937098;-1.211325;-0.066950;0.090145;-0.033288;-67.586572;12.828722;-25.533619;-0.450411;0.561044;0.493741;0.488445;30.396243;0.000000;4222556160520;1649436000203125;0;9303;1;1127;1657.000000;34416;45568;34751;32879;33072;32703;32827;30494;27773;0;0;1.070921;9.534892;1.726419;0.067194;0.180936;-0.011278;-7.811524;-29.201002;-67.539293;-0.760309;-0.622420;0.154515;0.103199;25.945758;0.000000;4222556160520;1649436000203125;0;13407;1;1127;1657.000000;37104;33024;32175;32607;33072;32767;30154;32434;34603;0;0;9.869831;0.828841;-1.529893;-0.085339;0.038533;0.012794;-47.525833;-4.448078;18.239632;0.168504;0.744403;-0.118394;0.635180;30.050352;0.000000;4222556160520;1649436000203125;0;17495;1;1127;1670.000000;45840;34672;31823;31823;33488;32703;29268;30689;34373;0;0;9.945007;1.279983;-0.551149;-0.072076;0.087285;-0.013407;-53.673775;-22.820024;15.065444;0.364813;0.627551;-0.341980;0.596775;29.861523;0.000000;4222556160520;1649436000203125;0;46175;1;1127;1611.000000;33904;28656;33295;30751;32320;32719;30821;39032;32875;0;0;2.487882;-9.250850;2.168759;-0.034980;0.017460;-0.024185;-35.660438;81.327814;-3.496382;-0.067679;0.209811;-0.589255;0.777289;25.651313;0.000000
;4222556160540;1649436000210937;0;46175;1;1128;1554.000000;36928;32368;31951;33119;32848;32671;29952;34350;31893;0;0;9.754595;-0.773160;-1.506512;0.088784;-0.024433;-0.039574;-45.515665;29.810703;-13.071827;0.605307;-0.339880;-0.676257;-0.246497;30.229226;0.000000;4222556160540;1649436000210937;0;37983;1;1128;1579.000000;36960;32448;31999;28671;34528;32799;28724;34460;31254;0;0;9.875693;-0.936573;-1.175308;-0.067266;0.089547;-0.058642;-67.721174;12.752430;-25.575857;-0.450421;0.560928;0.493824;0.488486;30.396243;0.000000;4222556160540;1649436000210937;0;25687;1;1128;1657.000000;34416;45568;34751;32879;33072;32703;32827;30494;27757;0;0;1.070921;9.534892;1.726419;0.067194;0.180936;-0.011278;-7.355103;-29.462383;-67.408644;-0.760319;-0.622406;0.154523;0.103190;25.945758;0.000000;4222556160540;1649436000210937;0;33887;1;1128;1657.000000;37120;33072;32175;32607;33056;32767;30170;32434;34587;0;0;9.904100;0.934828;-1.529972;-0.085526;0.013268;0.012491;-47.645532;-4.468438;17.964469;0.168402;0.744396;-0.118475;0.635200;30.050352;0.000000;4222556160540;1649436000210937;0;37975;1;1128;1671.000000;45920;34576;31839;31807;33488;32703;29252;30689;34389;0;0;10.006935;1.207856;-0.538713;-0.096758;0.084868;-0.014150;-53.714958;-23.108298;14.916526;0.364853;0.627521;-0.342089;0.596721;30.059347;0.000000;4222556160540;1649436000210937;0;58463;1;1128;1610.000000;33904;28656;33295;30751;32320;32719;30821;39048;32875;0;0;2.486573;-9.250848;2.168315;-0.034982;0.017793;-0.023874;-35.779675;81.266409;-3.459717;-0.067652;0.209838;-0.589217;0.777312;25.453195;0.000000
;4222556160560;1649436000218750;0;62559;1;1129;1554.000000;36912;32384;31935;33119;32848;32671;29984;34350;31893;0;0;9.717626;-0.736627;-1.542819;0.088784;-0.024433;-0.039574;-45.511665;29.929398;-13.200830;0.605345;-0.339703;-0.676335;-0.246434;30.229226;0.000000;4222556160560;1649436000218750;0;58463;1;1129;1579.000000;36960;32464;32015;28671;34528;32815;28708;34444;31222;0;0;9.875115;-0.900311;-1.139348;-0.066950;0.090145;-0.033288;-67.437529;12.774780;-25.550917;-0.450482;0.560859;0.493850;0.488483;30.396243;0.000000;4222556160560;1649436000218750;0;42071;1;1129;1657.000000;34416;45568;34767;32879;33072;32703;32827;30494;27741;0;0;1.070938;9.534890;1.738510;0.067194;0.180936;-0.011278;-7.411162;-29.566490;-67.378197;-0.760329;-0.622393;0.154532;0.103180;25.945758;0.000000;4222556160560;1649436000218750;0;50271;1;1129;1657.000000;37136;33104;32175;32607;33072;32767;30154;32434;34619;0;0;9.938921;1.005299;-1.530033;-0.085339;0.038533;0.012794;-47.749725;-4.252503;18.022295;0.168310;0.744326;-0.118539;0.635294;30.050352;0.000000;4222556160560;1649436000218750;0;46167;1;1129;1670.000000;45920;34416;31807;31775;33488;32703;29252;30673;34389;0;0;10.008775;1.087132;-0.563016;-0.147459;0.087711;-0.013129;-53.413866;-23.083096;14.954485;0.365000;0.627420;-0.342294;0.596618;29.861523;0.000000;4222556160560;1649436000218750;0;17503;1;1129;1611.000000;33904;28672;33295;30751;32320;32719;30821;39064;32875;0;0;2.487286;-9.214713;2.168743;-0.034980;0.017460;-0.024185;-35.760753;81.135378;-3.464683;-0.067625;0.209867;-0.589179;0.777336;25.651313;0.000000
;4222556160580;1649436000226562;0;9311;1;1130;1553.000000;36896;32368;31935;33135;32848;32671;29968;34350;31909;0;0;9.680936;-0.771956;-1.541811;0.116926;-0.022669;-0.039772;-45.382975;29.931677;-13.205149;0.605424;-0.339458;-0.676437;-0.246299;30.014327;0.000000;4222556160580;1649436000226562;0;13407;1;1130;1580.000000;36944;32480;32015;28671;34528;32799;28708;34460;31270;0;0;9.838830;-0.862144;-1.139325;-0.067611;0.087165;-0.059612;-67.468164;12.765367;-25.553092;-0.450485;0.560745;0.493939;0.488521;30.601196;0.000000;4222556160580;1649436000226562;0;58455;1;1130;1657.000000;34416;45568;34767;32879;33072;32703;32843;30494;27757;0;0;1.070938;9.534890;1.738510;0.067194;0.180936;-0.011278;-7.583710;-29.418264;-67.663172;-0.760340;-0.622380;0.154541;0.103171;25.945758;0.000000;4222556160580;1649436000226562;0;1119;1;1130;1657.000000;37136;33088;32175;32591;33072;32767;30122;32450;34603;0;0;9.939473;0.969784;-1.530014;-0.110794;0.038389;0.012231;-47.751573;-4.008599;18.012475;0.168293;0.744241;-0.118664;0.635376;30.050352;0.000000;4222556160580;1649436000226562;0;62551;1;1130;1670.000000;45904;34320;31839;31775;33488;32703;29252;30689;34405;0;0;9.997996;1.015421;-0.539061;-0.147459;0.087711;-0.013129;-53.572677;-22.925269;14.924762;0.365146;0.627320;-0.342499;0.596516;29.861523;0.000000;4222556160580;1649436000226562;0;29791;1;1130;1610.000000;33904;28672;33311;30751;32320;32719;30837;39064;32891;0;0;2.485965;-9.214728;2.204141;-0.034982;0.017793;-0.023874;-35.753035;81.163196;-3.465331;-0.067598;0.209893;-0.589141;0.777360;25.453195;0.000000
;4222556160600;1649436000234375;0;29791;1;1131;1554.000000;36912;32320;31967;33119;32848;32655;29968;34350;31893;0;0;9.719852;-0.880441;-1.470143;0.088589;-0.024608;-0.064902;-45.382131;29.777590;-13.048947;0.605436;-0.339215;-0.676549;-0.246296;30.229226;0.000000;4222556160600;1649436000234375;0;21599;1;1131;1578.000000;36944;32480;32015;28671;34528;32815;28708;34444;31254;0;0;9.837264;-0.864839;-1.139323;-0.066605;0.092527;-0.032314;-67.593412;12.789734;-25.566343;-0.450553;0.560673;0.493960;0.488520;30.191289;0.000000;4222556160600;1649436000234375;0;1111;1;1131;1656.000000;34416;45536;34751;32879;33056;32703;32843;30494;27757;0;0;1.070691;9.510103;1.726264;0.067006;0.158294;-0.010725;-7.310461;-29.451625;-67.667022;-0.760337;-0.622356;0.154617;0.103216;25.737135;0.000000;4222556160600;1649436000234375;0;17503;1;1131;1657.000000;37136;33088;32175;32591;33072;32767;30154;32450;34619;0;0;9.939473;0.969784;-1.530014;-0.110794;0.038389;0.012231;-47.622622;-4.138746;18.022098;0.168276;0.744155;-0.118790;0.635457;30.050352;0.000000;4222556160600;1649436000234375;0;5207;1;1131;1669.000000;45872;34256;31855;31791;33488;32703;29252;30689;34389;0;0;9.974514;0.966962;-0.527410;-0.122684;0.090128;-0.012293;-53.721194;-23.082690;15.034776;0.365252;0.627238;-0.342665;0.596443;29.663699;0.000000;4222556160600;1649436000234375;0;50271;1;1131;1611.000000;33904;28672;33311;30735;32320;32719;30837;39048;32891;0;0;2.487274;-9.214729;2.204585;-0.060633;0.017198;-0.024305;-35.822158;81.153785;-3.454204;-0.067550;0.209929;-0.589181;0.777324;25.651313;0.000000
;4222556160620;1649436000242187;0;46175;1;1132;1554.000000;36896;32272;31951;33119;32848;32655;29968;34366;31893;0;0;9.685173;-0.987725;-1.506456;0.088589;-0.024608;-0.064902;-45.537956;29.936106;-13.183128;0.605447;-0.338972;-0.676662;-0.246293;30.229226;0.000000;4222556160620;1649436000242187;0;37983;1;1132;1578.000000;36928;32464;32031;28671;34512;32799;28724;34460;31238;0;0;9.801231;-0.900590;-1.103289;-0.067130;0.065629;-0.057664;-67.570410;12.657994;-25.538853;-0.450519;0.560603;0.494082;0.488507;30.191289;0.000000;4222556160620;1649436000242187;0;21591;1;1132;1657.000000;34416;45520;34767;32879;33056;32703;32859;30510;27757;0;0;1.071489;9.499052;1.738514;0.066984;0.155655;-0.011400;-7.184904;-29.416439;-67.377039;-0.760333;-0.622332;0.154700;0.103269;25.945758;0.000000;4222556160620;1649436000242187;0;37983;1;1132;1658.000000;37120;33072;32159;32591;33072;32767;30170;32434;34587;0;0;9.904872;0.937119;-1.565973;-0.109842;0.037129;0.011590;-47.625650;-4.377502;17.960884;0.168257;0.744073;-0.118913;0.635535;30.251762;0.000000;4222556160620;1649436000242187;0;17495;1;1132;1669.000000;45808;34192;31839;31791;33488;32703;29252;30689;34389;0;0;9.926997;0.919865;-0.539479;-0.122684;0.090128;-0.012293;-53.501205;-23.105884;15.178667;0.365358;0.627156;-0.342831;0.596369;29.663699;0.000000;4222556160620;1649436000242187;0;62559;1;1132;1610.000000;33904;28672;33311;30751;32320;32719;30821;39048;32875;0;0;2.485965;-9.214728;2.204141;-0.034982;0.017793;-0.023874;-35.469481;81.175194;-3.517646;-0.067524;0.209955;-0.589143;0.777348;25.453195;0.000000
;4222556160640;1649436000250000;0;62559;1;1133;1554.000000;36880;32272;31919;33103;32848;32655;29968;34366;31909;0;0;9.648809;-0.987148;-1.579105;0.062865;-0.024643;-0.064441;-45.382456;29.924739;-13.318490;0.605424;-0.338792;-0.676750;-0.246357;30.229226;0.000000;4222556160640;1649436000250000;0;54367;1;1133;1578.000000;36928;32448;32015;28671;34528;32799;28724;34444;31254;0;0;9.801809;-0.936850;-1.139249;-0.066921;0.091929;-0.057673;-67.565980;12.659761;-25.674587;-0.450537;0.560483;0.494159;0.488551;30.191289;0.000000;4222556160640;1649436000250000;0;33879;1;1133;1656.000000;34416;45520;34767;32879;33056;32703;32827;30494;27757;0;0;1.070892;9.498156;1.738356;0.067006;0.158294;-0.010725;-7.431646;-29.549755;-67.430522;-0.760331;-0.622308;0.154777;0.103314;25.737135;0.000000;4222556160640;1649436000250000;0;46175;1;1133;1657.000000;37088;33056;32143;32591;33072;32767;30154;32434;34603;0;0;9.832849;0.900467;-1.601888;-0.110794;0.038389;0.012231;-47.753496;-4.359499;18.256945;0.168240;0.743987;-0.119040;0.635616;30.050352;0.000000;4222556160640;1649436000250000;0;37975;1;1133;1670.000000;45776;34144;31839;31807;33488;32703;29252;30705;34389;0;0;9.903637;0.885262;-0.539225;-0.097203;0.087427;-0.013315;-53.829752;-22.832584;15.033940;0.365401;0.627117;-0.342939;0.596322;29.861523;0.000000;4222556160640;1649436000250000;0;17503;1;1133;1611.000000;33904;28672;33295;30751;32320;32719;30821;39064;32875;0;0;2.487286;-9.214713;2.168743;-0.034980;0.017460;-0.024185;-35.774703;81.059938;-3.180234;-0.067497;0.209983;-0.589105;0.777371;25.651313;0.000000
